"training_id","empleado_id","fecha_inicio","fecha_fin","mes_training","tipo_training","categoria_training","duracion_horas","modalidad","instructor","completado","calificacion_examen","rating_efectividad","costo_training","area_empleado","puesto_empleado","nivel_jerarquico_empleado"
5570,1575,"2024-01-15","2024-01-28","2024-01","Capacitación General","Técnico",104,"Mixto","Thiago Benjamin Thiago Agustin Ojeda Martinez",True,"74.00",3,"27713.70","Ingeniería","Técnico de Procesos",1
5571,1576,"2024-04-08","2024-04-19","2024-04","Capacitación General","Seguridad",88,"Presencial","Benjamin Delfina Flores",True,"89.00",4,"20730.96","Ingeniería","Técnico de Procesos",1
5572,1576,"2025-03-06","2025-03-16","2025-03","Capacitación General","Calidad",80,"Mixto","Mateo Joaquin Medina",True,"100.00",4,"10012.86","Ingeniería","Técnico de Procesos",1
5573,1577,"2025-05-16","2025-05-21","2025-05","Capacitación General","Gestión",40,"Mixto","Ignacio Mansilla Duarte",True,"88.00",5,"23622.15","Ingeniería","Técnico de Procesos",1
5575,1580,"2024-04-02","2024-04-05","2024-04","Capacitación General","Gestión",24,"Presencial","Santiago Maite Maldonado",True,"81.00",5,"27292.50","Ingeniería","Técnico de Procesos",1
5574,1580,"2025-04-17","2025-04-21","2025-04","Capacitación General","Técnico",32,"Mixto","Thiago Benjamin Ruiz Molina",True,"92.00",3,"30706.74","Ingeniería","Técnico de Procesos",1
5576,1580,"2025-05-14","2025-05-22","2025-05","Capacitación General","Calidad",64,"Mixto","Juan Ignacio Vazquez Martinez",False,"97.00",3,"23425.44","Ingeniería","Técnico de Procesos",1
5577,1582,"2024-03-20","2024-04-03","2024-04","Capacitación General","Calidad",112,"Presencial","Emma Toledo",True,"93.00",2,"38225.40","Ingeniería","Técnico de Procesos",1
5578,1584,"2025-05-19","2025-05-22","2025-05","Capacitación General","Calidad",24,"Presencial","Malena Milo Pereyra",True,"60.00",2,"36075.72","Ingeniería","Ingeniero de Procesos",2
5579,1585,"2024-06-11","2024-06-25","2024-06","Capacitación General","Calidad",112,"Presencial","Agustin Thiago Ezequiel Sanchez",True,"85.00",2,"18914.25","Ingeniería","Ingeniero de Procesos",2
5581,1587,"2024-11-17","2024-11-30","2024-11","Capacitación General","Gestión",104,"Mixto","Valentina Godoy Diaz",True,"74.00",4,"14379.96","Ingeniería","Jefe de Ingeniería",3
5580,1587,"2025-04-11","2025-04-17","2025-04","Capacitación General","Gestión",48,"Presencial","Mateo Sebastian Villalba Molina",True,"93.00",3,"15729.03","Ingeniería","Jefe de Ingeniería",3
5582,1588,"2024-06-15","2024-06-18","2024-06","Capacitación General","Seguridad",24,"Online","Santino Ezequiel Diaz Gomez",True,"97.00",2,"18292.86","Administración","Administrativo",1
5583,1590,"2024-07-20","2024-08-04","2024-08","Capacitación General","Técnico",120,"Mixto","Juan Cruz Lopez",True,"78.00",3,"34747.23","Administración","Administrativo",1
5586,1591,"2024-01-15","2024-01-20","2024-01","Capacitación General","Calidad",40,"Presencial","Valentina Gimenez Castillo",True,"62.00",2,"34324.20","Administración","Administrativo",1
5585,1591,"2024-05-06","2024-05-17","2024-05","Capacitación General","Calidad",88,"Presencial","Dr(a). Luciano Fernandez",True,"74.00",3,"12709.05","Administración","Administrativo",1
5584,1591,"2024-11-17","2024-12-01","2024-12","Capacitación General","Seguridad",112,"Online","Maria Victoria Camila Martinez Martin",True,"80.00",4,"31691.91","Administración","Administrativo",1
5587,1592,"2024-03-08","2024-03-13","2024-03","Capacitación General","Gestión",40,"Presencial","Isabel Máximo Morales Rodriguez",True,"79.00",4,"37740.90","Administración","Administrativo",1
5588,1593,"2024-04-06","2024-04-13","2024-04","Capacitación General","Técnico",56,"Presencial","Constanza Sol Gomez",True,"99.00",4,"27155.31","Administración","Administrativo",1
5589,1594,"2024-10-16","2024-10-22","2024-10","Capacitación General","Gestión",48,"Online","Josefina Lautaro Benjamin Moreno",True,"85.00",2,"28568.25","Administración","Administrativo",1
5590,1594,"2024-11-03","2024-11-08","2024-11","Capacitación General","Seguridad",40,"Online","Luciana Simon Lopez Ledesma",True,"97.00",2,"18570.54","Administración","Administrativo",1
5592,1596,"2024-01-17","2024-01-20","2024-01","Capacitación General","Gestión",24,"Mixto","Dr(a). Juan Pablo Aguirre",True,"95.00",3,"26071.89","Administración","Administrativo",1
5591,1596,"2024-07-12","2024-07-18","2024-07","Capacitación General","Calidad",48,"Online","Lisandro Valentina Gonzalez Vega",True,"67.00",5,"44161.59","Administración","Administrativo",1
5593,1597,"2024-01-05","2024-01-13","2024-01","Capacitación General","Gestión",64,"Online","Sr(a). Juan Pablo Sanchez",False,"89.00",4,"34833.24","Administración","Administrativo",1
5594,1597,"2024-03-05","2024-03-16","2024-03","Capacitación General","Calidad",88,"Mixto","Victoria Rivero",True,"97.00",2,"21865.20","Administración","Administrativo",1
5595,1598,"2024-09-11","2024-09-14","2024-09","Capacitación General","Técnico",24,"Presencial","Sr(a). Bautista Fernandez",True,"80.00",5,"27378.33","Administración","Administrativo",1
5596,1599,"2024-03-08","2024-03-11","2024-03","Capacitación General","Seguridad",24,"Presencial","Sara Juan Pablo Acosta Ramos",False,"88.00",3,"42514.86","Administración","Administrativo",1
5597,1600,"2024-11-09","2024-11-15","2024-11","Capacitación General","Técnico",48,"Presencial","Dr(a). Maria Paz Cruz",True,"89.00",4,"32915.10","Administración","Administrativo",1
5598,1602,"2024-07-08","2024-07-18","2024-07","Capacitación General","Gestión",80,"Online","Dr(a). Octavio Martinez",True,"80.00",2,"9761.04","Administración","Analista",2
600,1604,"2024-01-15","2024-01-20","2024-01","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"87.78",5,"150000.00","Estampado","Operario Prensa",1
601,1605,"2024-02-01","2024-02-06","2024-02","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"88.95",3,"150000.00","Estampado","Operario Prensa",1
602,1606,"2024-02-15","2024-02-20","2024-02","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"87.45",3,"150000.00","Ensamble","Operario Ensamble",1
603,1607,"2024-03-01","2024-03-06","2024-03","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"89.73",3,"150000.00","Ensamble","Operario Ensamble",1
604,1608,"2024-03-15","2024-03-20","2024-03","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"83.41",5,"150000.00","Calidad","Inspector de Calidad",1
605,1608,"2024-03-30","2024-04-04","2024-03","ISO 9001 Básico","Calidad",16,"Mixta","Quality Team",True,"92.70",5,"200000.00","Calidad","Inspector de Calidad",1
606,1609,"2024-03-20","2024-03-25","2024-03","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"82.44",5,"150000.00","Estampado","Operario Prensa",1
607,1610,"2024-04-01","2024-04-06","2024-04","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"93.93",4,"150000.00","Estampado","Operario Prensa",1
608,1611,"2024-04-15","2024-04-20","2024-04","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"70.03",5,"150000.00","Estampado","Operario Prensa",1
609,1612,"2024-04-20","2024-04-25","2024-04","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"93.71",3,"150000.00","Ensamble","Soldador Junior",1
610,1612,"2024-06-19","2024-07-19","2024-06","Soldadura MIG/TIG Básica","Técnica",60,"Presencial","Master Welder Team",True,"72.51",4,"800000.00","Ensamble","Soldador Junior",1
611,1613,"2024-05-01","2024-05-06","2024-05","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"91.49",5,"150000.00","Ensamble","Soldador Junior",1
612,1613,"2024-06-30","2024-07-30","2024-07","Soldadura MIG/TIG Básica","Técnica",60,"Presencial","Master Welder Team",True,"77.88",4,"800000.00","Ensamble","Soldador Junior",1
613,1614,"2024-05-10","2024-05-15","2024-05","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"86.79",4,"150000.00","Mantenimiento Mecánico","Mecánico Junior",1
614,1615,"2024-05-15","2024-05-20","2024-05","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"92.17",4,"150000.00","Mantenimiento Mecánico","Mecánico Junior",1
615,1616,"2024-05-20","2024-05-25","2024-05","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"74.00",4,"150000.00","Ensamble","Operario Ensamble",1
616,1617,"2024-06-01","2024-06-06","2024-06","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"76.70",3,"150000.00","Estampado","Operario Prensa",1
617,1618,"2024-06-10","2024-06-15","2024-06","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"87.17",5,"150000.00","Estampado","Operario Prensa",1
618,1619,"2024-06-15","2024-06-20","2024-06","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"80.86",5,"150000.00","Ensamble","Soldador Junior",1
619,1619,"2024-08-14","2024-09-13","2024-08","Soldadura MIG/TIG Básica","Técnica",60,"Presencial","Master Welder Team",True,"72.06",4,"800000.00","Ensamble","Soldador Junior",1
620,1620,"2024-06-20","2024-06-25","2024-06","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"80.77",5,"150000.00","Ensamble","Soldador Junior",1
621,1620,"2024-08-19","2024-09-18","2024-08","Soldadura MIG/TIG Básica","Técnica",60,"Presencial","Master Welder Team",True,"78.73",4,"800000.00","Ensamble","Soldador Junior",1
622,1621,"2024-07-01","2024-07-06","2024-07","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"75.69",5,"150000.00","Calidad","Inspector de Calidad",1
623,1621,"2024-07-16","2024-07-21","2024-07","ISO 9001 Básico","Calidad",16,"Mixta","Quality Team",True,"93.64",5,"200000.00","Calidad","Inspector de Calidad",1
624,1622,"2024-07-05","2024-07-10","2024-07","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"89.86",4,"150000.00","Calidad","Inspector de Calidad",1
625,1622,"2024-07-20","2024-07-25","2024-07","ISO 9001 Básico","Calidad",16,"Mixta","Quality Team",True,"80.75",5,"200000.00","Calidad","Inspector de Calidad",1
626,1623,"2024-07-10","2024-07-15","2024-07","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"88.85",3,"150000.00","Calidad","Inspector de Calidad",1
627,1623,"2024-07-25","2024-07-30","2024-07","ISO 9001 Básico","Calidad",16,"Mixta","Quality Team",True,"84.43",5,"200000.00","Calidad","Inspector de Calidad",1
628,1624,"2024-07-15","2024-07-20","2024-07","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"71.52",4,"150000.00","Calidad","Analista de Calidad",2
629,1624,"2024-07-30","2024-08-04","2024-07","ISO 9001 Básico","Calidad",16,"Mixta","Quality Team",True,"80.93",5,"200000.00","Calidad","Analista de Calidad",2
630,1625,"2024-08-01","2024-08-06","2024-08","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"92.96",3,"150000.00","Calidad","Inspector de Calidad",1
631,1625,"2024-08-16","2024-08-21","2024-08","ISO 9001 Básico","Calidad",16,"Mixta","Quality Team",True,"86.67",5,"200000.00","Calidad","Inspector de Calidad",1
632,1626,"2024-08-10","2024-08-15","2024-08","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"76.79",3,"150000.00","Calidad","Inspector de Calidad",1
633,1626,"2024-08-25","2024-08-30","2024-08","ISO 9001 Básico","Calidad",16,"Mixta","Quality Team",True,"85.56",5,"200000.00","Calidad","Inspector de Calidad",1
634,1627,"2024-08-15","2024-08-20","2024-08","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"83.72",4,"150000.00","Calidad","Inspector de Calidad",1
635,1627,"2024-08-30","2024-09-04","2024-08","ISO 9001 Básico","Calidad",16,"Mixta","Quality Team",True,"85.86",5,"200000.00","Calidad","Inspector de Calidad",1
636,1628,"2024-09-01","2024-09-06","2024-09","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"94.43",3,"150000.00","Calidad","Inspector de Calidad",1
637,1628,"2024-09-16","2024-09-21","2024-09","ISO 9001 Básico","Calidad",16,"Mixta","Quality Team",True,"87.47",5,"200000.00","Calidad","Inspector de Calidad",1
638,1629,"2024-07-20","2024-07-25","2024-07","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"74.14",4,"150000.00","Estampado","Operario Prensa",1
639,1630,"2024-08-05","2024-08-10","2024-08","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"79.66",5,"150000.00","Ensamble","Operario Ensamble",1
640,1631,"2024-08-20","2024-08-25","2024-08","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"87.14",4,"150000.00","Pintura","Operario Pintura",1
641,1632,"2024-09-05","2024-09-10","2024-09","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"74.88",4,"150000.00","Estampado","Operario Prensa",1
642,1633,"2024-09-15","2024-09-20","2024-09","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"86.93",3,"150000.00","Ensamble","Operario Ensamble",1
643,1634,"2024-07-25","2024-07-30","2024-07","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"86.47",5,"150000.00","Estampado","Operario Prensa",1
644,1635,"2024-08-25","2024-08-30","2024-08","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"92.88",4,"150000.00","Estampado","Operario Prensa",1
645,1636,"2024-09-20","2024-09-25","2024-09","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"78.36",5,"150000.00","Estampado","Operario Prensa",1
646,1637,"2024-10-01","2024-10-06","2024-10","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"91.64",5,"150000.00","Calidad","Inspector de Calidad",1
647,1637,"2024-10-16","2024-10-21","2024-10","ISO 9001 Básico","Calidad",16,"Mixta","Quality Team",True,"81.89",5,"200000.00","Calidad","Inspector de Calidad",1
648,1638,"2024-10-10","2024-10-15","2024-10","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"72.04",3,"150000.00","Calidad","Inspector de Calidad",1
649,1638,"2024-10-25","2024-10-30","2024-10","ISO 9001 Básico","Calidad",16,"Mixta","Quality Team",True,"89.93",5,"200000.00","Calidad","Inspector de Calidad",1
650,1639,"2024-10-20","2024-10-25","2024-10","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"70.64",4,"150000.00","Calidad","Analista de Calidad",2
651,1639,"2024-11-04","2024-11-09","2024-10","ISO 9001 Básico","Calidad",16,"Mixta","Quality Team",True,"84.61",5,"200000.00","Calidad","Analista de Calidad",2
652,1640,"2024-11-01","2024-11-06","2024-11","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"80.37",4,"150000.00","Calidad","Inspector de Calidad",1
653,1640,"2024-11-16","2024-11-21","2024-11","ISO 9001 Básico","Calidad",16,"Mixta","Quality Team",True,"89.21",5,"200000.00","Calidad","Inspector de Calidad",1
654,1641,"2024-11-10","2024-11-15","2024-11","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"81.74",4,"150000.00","Calidad","Inspector de Calidad",1
655,1641,"2024-11-25","2024-11-30","2024-11","ISO 9001 Básico","Calidad",16,"Mixta","Quality Team",True,"88.71",5,"200000.00","Calidad","Inspector de Calidad",1
656,1642,"2024-12-01","2024-12-06","2024-12","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"79.67",4,"150000.00","Calidad","Inspector de Calidad",1
657,1642,"2024-12-16","2024-12-21","2024-12","ISO 9001 Básico","Calidad",16,"Mixta","Quality Team",True,"85.78",5,"200000.00","Calidad","Inspector de Calidad",1
658,1643,"2024-10-15","2024-10-20","2024-10","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"81.49",4,"150000.00","Ensamble","Soldador Junior",1
659,1643,"2024-12-14","2025-01-13","2024-12","Soldadura MIG/TIG Básica","Técnica",60,"Presencial","Master Welder Team",True,"76.04",4,"800000.00","Ensamble","Soldador Junior",1
660,1644,"2024-11-05","2024-11-10","2024-11","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"72.04",5,"150000.00","Ensamble","Soldador Junior",1
661,1644,"2025-01-04","2025-02-03","2025-01","Soldadura MIG/TIG Básica","Técnica",60,"Presencial","Master Welder Team",True,"80.85",4,"800000.00","Ensamble","Soldador Junior",1
662,1645,"2024-11-15","2024-11-20","2024-11","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"83.65",3,"150000.00","Ensamble","Soldador Junior",1
663,1645,"2025-01-14","2025-02-13","2025-01","Soldadura MIG/TIG Básica","Técnica",60,"Presencial","Master Welder Team",True,"82.88",4,"800000.00","Ensamble","Soldador Junior",1
664,1646,"2024-12-10","2024-12-15","2024-12","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"73.48",4,"150000.00","Ensamble","Soldador Junior",1
665,1646,"2025-02-08","2025-03-10","2025-02","Soldadura MIG/TIG Básica","Técnica",60,"Presencial","Master Welder Team",True,"83.67",4,"800000.00","Ensamble","Soldador Junior",1
666,1647,"2024-10-25","2024-10-30","2024-10","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"74.62",4,"150000.00","Ensamble","Operario Ensamble",1
667,1648,"2024-11-20","2024-11-25","2024-11","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"93.10",3,"150000.00","Ensamble","Operario Ensamble",1
668,1649,"2024-12-15","2024-12-20","2024-12","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"81.12",3,"150000.00","Ensamble","Operario Ensamble",1
669,1650,"2025-01-10","2025-01-15","2025-01","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"76.06",5,"150000.00","Mantenimiento Eléctrico","Electricista Industrial",1
670,1650,"2025-02-09","2025-02-24","2025-02","Certificación Eléctrica Básica","Técnica",40,"Presencial","Ing. Carlos Mendez",True,"80.82",4,"500000.00","Mantenimiento Eléctrico","Electricista Industrial",1
671,1651,"2025-01-20","2025-01-25","2025-01","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"83.31",4,"150000.00","Mantenimiento Eléctrico","Electricista Industrial",1
672,1651,"2025-02-19","2025-03-06","2025-02","Certificación Eléctrica Básica","Técnica",40,"Presencial","Ing. Carlos Mendez",True,"85.89",4,"500000.00","Mantenimiento Eléctrico","Electricista Industrial",1
673,1652,"2025-02-15","2025-02-20","2025-02","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"88.52",5,"150000.00","Mantenimiento Eléctrico","Técnico Eléctrico",2
674,1652,"2025-03-17","2025-04-01","2025-03","Certificación Eléctrica Básica","Técnica",40,"Presencial","Ing. Carlos Mendez",True,"76.28",4,"500000.00","Mantenimiento Eléctrico","Técnico Eléctrico",2
675,1653,"2025-01-05","2025-01-10","2025-01","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"87.37",5,"150000.00","Estampado","Operario Prensa",1
676,1654,"2025-01-15","2025-01-20","2025-01","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"86.07",3,"150000.00","Ensamble","Operario Ensamble",1
677,1655,"2025-02-01","2025-02-06","2025-02","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"94.92",3,"150000.00","Pintura","Operario Pintura",1
678,1656,"2025-02-10","2025-02-15","2025-02","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"76.27",5,"150000.00","Estampado","Operario Prensa",1
679,1657,"2025-03-01","2025-03-06","2025-03","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"70.35",5,"150000.00","Ensamble","Operario Ensamble",1
680,1658,"2025-03-10","2025-03-15","2025-03","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"81.14",4,"150000.00","Estampado","Operario Prensa",1
681,1659,"2025-01-25","2025-01-30","2025-01","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"86.93",5,"150000.00","Estampado","Operario Prensa",1
682,1660,"2025-02-05","2025-02-10","2025-02","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"76.52",4,"150000.00","Estampado","Operario Prensa",1
683,1661,"2025-02-20","2025-02-25","2025-02","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"76.68",3,"150000.00","Estampado","Operario Prensa",1
684,1662,"2025-03-05","2025-03-10","2025-03","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"79.06",4,"150000.00","Estampado","Operario Prensa",1
685,1663,"2025-03-15","2025-03-20","2025-03","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"71.22",4,"150000.00","Estampado","Operario Prensa",1
686,1664,"2025-03-20","2025-03-25","2025-03","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"89.54",4,"150000.00","Estampado","Operario Prensa",1
687,1665,"2025-03-25","2025-03-30","2025-03","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"77.74",5,"150000.00","Estampado","Team Lead Prensa",2
688,1666,"2025-03-28","2025-04-02","2025-03","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"78.85",3,"150000.00","Estampado","Operario Prensa",1
689,1667,"2025-01-30","2025-02-04","2025-01","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"90.14",3,"150000.00","Ensamble","Operario Ensamble",1
690,1668,"2025-02-25","2025-03-02","2025-02","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"76.22",4,"150000.00","Ensamble","Soldador Junior",1
691,1668,"2025-04-26","2025-05-26","2025-04","Soldadura MIG/TIG Básica","Técnica",60,"Presencial","Master Welder Team",True,"76.26",4,"800000.00","Ensamble","Soldador Junior",1
692,1669,"2025-03-12","2025-03-17","2025-03","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"71.32",4,"150000.00","Ensamble","Operario Ensamble",1
693,1670,"2025-03-18","2025-03-23","2025-03","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"85.78",5,"150000.00","Ensamble","Soldador Junior",1
694,1670,"2025-05-17","2025-06-16","2025-05","Soldadura MIG/TIG Básica","Técnica",60,"Presencial","Master Welder Team",True,"71.64",4,"800000.00","Ensamble","Soldador Junior",1
695,1671,"2025-03-30","2025-04-04","2025-03","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"91.10",5,"150000.00","Ensamble","Operario Ensamble",1
696,1672,"2025-04-01","2025-04-06","2025-04","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"87.53",5,"150000.00","Mantenimiento Eléctrico","Electricista Industrial",1
697,1672,"2025-05-01","2025-05-16","2025-05","Certificación Eléctrica Básica","Técnica",40,"Presencial","Ing. Carlos Mendez",True,"88.98",4,"500000.00","Mantenimiento Eléctrico","Electricista Industrial",1
698,1673,"2025-04-05","2025-04-10","2025-04","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"94.47",5,"150000.00","Mantenimiento Eléctrico","Electricista Industrial",1
699,1673,"2025-05-05","2025-05-20","2025-05","Certificación Eléctrica Básica","Técnica",40,"Presencial","Ing. Carlos Mendez",True,"78.10",4,"500000.00","Mantenimiento Eléctrico","Electricista Industrial",1
700,1674,"2025-04-10","2025-04-15","2025-04","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"87.84",4,"150000.00","Mantenimiento Eléctrico","Electricista Industrial",1
701,1674,"2025-05-10","2025-05-25","2025-05","Certificación Eléctrica Básica","Técnica",40,"Presencial","Ing. Carlos Mendez",True,"76.90",4,"500000.00","Mantenimiento Eléctrico","Electricista Industrial",1
702,1675,"2025-04-15","2025-04-20","2025-04","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"82.30",3,"150000.00","Mantenimiento Eléctrico","Técnico Eléctrico",2
703,1675,"2025-05-15","2025-05-30","2025-05","Certificación Eléctrica Básica","Técnica",40,"Presencial","Ing. Carlos Mendez",True,"88.77",4,"500000.00","Mantenimiento Eléctrico","Técnico Eléctrico",2
704,1676,"2025-04-20","2025-04-25","2025-04","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"71.92",3,"150000.00","Mantenimiento Eléctrico","Electricista Industrial",1
705,1676,"2025-05-20","2025-06-04","2025-05","Certificación Eléctrica Básica","Técnica",40,"Presencial","Ing. Carlos Mendez",True,"75.32",4,"500000.00","Mantenimiento Eléctrico","Electricista Industrial",1
706,1677,"2025-04-25","2025-04-30","2025-04","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"78.04",4,"150000.00","Mantenimiento Eléctrico","Electricista Industrial",1
707,1677,"2025-05-25","2025-06-09","2025-05","Certificación Eléctrica Básica","Técnica",40,"Presencial","Ing. Carlos Mendez",True,"76.91",4,"500000.00","Mantenimiento Eléctrico","Electricista Industrial",1
708,1678,"2025-04-28","2025-05-03","2025-04","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"72.80",5,"150000.00","Mantenimiento Eléctrico","Electricista Industrial",1
709,1678,"2025-05-28","2025-06-12","2025-05","Certificación Eléctrica Básica","Técnica",40,"Presencial","Ing. Carlos Mendez",True,"87.03",4,"500000.00","Mantenimiento Eléctrico","Electricista Industrial",1
710,1679,"2025-05-01","2025-05-06","2025-05","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"88.64",5,"150000.00","Mantenimiento Eléctrico","Electricista Senior",2
711,1679,"2025-05-31","2025-06-15","2025-06","Certificación Eléctrica Básica","Técnica",40,"Presencial","Ing. Carlos Mendez",True,"77.04",4,"500000.00","Mantenimiento Eléctrico","Electricista Senior",2
712,1680,"2025-04-03","2025-04-08","2025-04","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"79.00",4,"150000.00","Estampado","Operario Prensa",1
713,1681,"2025-04-08","2025-04-13","2025-04","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"73.84",5,"150000.00","Estampado","Operario Prensa",1
714,1682,"2025-04-12","2025-04-17","2025-04","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"74.35",5,"150000.00","Estampado","Operario Prensa",1
715,1683,"2025-04-18","2025-04-23","2025-04","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"75.19",3,"150000.00","Estampado","Operario Prensa",1
716,1684,"2025-04-22","2025-04-27","2025-04","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"86.77",3,"150000.00","Estampado","Operario Prensa",1
717,1685,"2025-04-26","2025-05-01","2025-04","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"89.06",3,"150000.00","Estampado","Team Lead Prensa",2
718,1686,"2025-04-30","2025-05-05","2025-04","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"78.92",5,"150000.00","Estampado","Operario Prensa",1
719,1687,"2025-05-01","2025-05-06","2025-05","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"81.49",4,"150000.00","Estampado","Operario Prensa",1
720,1688,"2025-05-01","2025-05-06","2025-05","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"83.07",4,"150000.00","Estampado","Operario Prensa",1
721,1689,"2025-05-01","2025-05-06","2025-05","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"80.90",4,"150000.00","Estampado","Operario Prensa",1
722,1690,"2025-04-07","2025-04-12","2025-04","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"71.59",4,"150000.00","Calidad","Inspector de Calidad",1
723,1690,"2025-04-22","2025-04-27","2025-04","ISO 9001 Básico","Calidad",16,"Mixta","Quality Team",True,"89.06",5,"200000.00","Calidad","Inspector de Calidad",1
724,1691,"2025-04-14","2025-04-19","2025-04","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"88.19",5,"150000.00","Calidad","Inspector de Calidad",1
725,1691,"2025-04-29","2025-05-04","2025-04","ISO 9001 Básico","Calidad",16,"Mixta","Quality Team",True,"87.24",5,"200000.00","Calidad","Inspector de Calidad",1
726,1692,"2025-04-21","2025-04-26","2025-04","Inducción General","Onboarding",16,"Presencial","RRHH Team",True,"86.46",3,"150000.00","Calidad","Analista de Calidad",2
727,1692,"2025-05-06","2025-05-11","2025-04","ISO 9001 Básico","Calidad",16,"Mixta","Quality Team",True,"84.19",5,"200000.00","Calidad","Analista de Calidad",2
